ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467176,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_3,1
459400,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,2
460320,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6,3
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,4
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4,4
464501,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,1
463715,Female,No,32,No,Artist,3.0,Low,4.0,Cat_6,3
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,4
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,3
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,2
465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,2
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,2
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,1
464080,Female,No,41,Yes,Artist,1.0,Low,2.0,Cat_6,3
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,2
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0,Cat_6,1
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,3
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,1
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,1
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,1
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,3
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,2
463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0,Cat_2,2
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,4
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,1
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6,1
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6,3
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,Cat_4,1
463165,Female,Yes,72,Yes,Doctor,1.0,Average,2.0,Cat_6,1
465981,Male,No,28,No,Artist,0.0,Low,2.0,Cat_6,1
465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6,3
463781,Female,No,32,No,Healthcare,2.0,Low,4.0,Cat_4,4
466569,Female,No,20,No,Doctor,9.0,Low,4.0,Cat_6,1
466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6,2
464631,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,3
465957,Female,No,46,Yes,Marketing,1.0,Low,1.0,Cat_6,4
459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,3
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6,1
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,2
463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,2
464764,Female,Yes,60,No,Engineer,1.0,High,9.0,Cat_4,1
467073,Male,No,37,Yes,Engineer,9.0,Low,1.0,Cat_6,4
460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3,4
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,3
463686,Female,No,32,No,Artist,2.0,Low,4.0,Cat_2,1
459411,Male,Yes,74,No,Lawyer,8.0,Low,1.0,Cat_6,1
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6,1
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,3
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,2
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,4
465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6,2
464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,3
459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_7,1
466013,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,4
466490,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,2
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6,3
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,3
462756,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6,2
463915,Female,No,21,Yes,Healthcare,0.0,Low,5.0,Cat_2,4
463543,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,4
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,2
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6,4
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2,4
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,Cat_6,4
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_7,1
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,4
460663,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,4
467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,3
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,2
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6,1
467021,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,4
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,3
467306,Female,Yes,58,Yes,Artist,0.0,Average,5.0,Cat_6,3
464865,Female,No,30,No,Homemaker,8.0,Low,9.0,Cat_4,1
463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,4
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6,3
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6,4
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,2
465517,Female,Yes,68,Yes,Artist,1.0,Low,2.0,Cat_6,1
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,1
461757,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,3
466309,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,4
466532,Female,No,19,No,Engineer,1.0,Low,4.0,Cat_6,4
460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,4
461531,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,1
467304,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,3
461463,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3,2
464566,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,1
462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0,Cat_6,2
466554,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,4
462793,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6,2
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,3
460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0,Cat_4,4
464045,Male,Yes,39,Yes,Artist,0.0,Low,2.0,Cat_6,3
462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6,3
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2,1
460617,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_3,4
465468,Female,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,3
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6,2
465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,3
463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0,Cat_6,3
459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,3
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2,3
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6,4
465654,Female,No,48,Yes,Engineer,1.0,Low,1.0,Cat_6,2
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6,4
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,4
462820,Male,No,25,No,Entertainment,8.0,Low,9.0,Cat_6,3
467525,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,4
465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,1
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,1
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6,2
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6,2
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,2
460924,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,4
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0,Cat_2,3
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6,1
459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,2
462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,3
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,1
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0,Cat_6,1
467331,Male,No,27,No,Healthcare,3.0,Low,4.0,Cat_6,4
463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0,Cat_3,2
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6,1
464029,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,4
466056,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_4,2
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,3
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,Cat_2,1
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,2
461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6,1
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,3
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,4
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0,Cat_6,1
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,4
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,1
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0,Cat_6,1
466555,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,4
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,2
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,Cat_4,1
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,3
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,2
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,1
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,3
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,4
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,3
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0,Cat_6,3
465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,3
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,2
464323,Female,No,29,Yes,Artist,12.0,Low,1.0,Cat_6,1
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,3
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,Cat_6,3
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,2
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,1
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,Cat_2,3
460864,Female,No,20,No,Artist,0.0,Low,3.0,Cat_6,4
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Cat_3,4
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,Cat_6,2
462378,Male,Yes,67,No,Artist,1.0,Low,1.0,Cat_6,2
463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_6,2
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,3
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3,1
463980,Female,No,26,Yes,Artist,1.0,Low,9.0,Cat_6,3
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,1
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6,2
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,Cat_6,1
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0,Cat_6,1
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,2
462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0,Cat_6,4
461009,Female,No,22,No,Healthcare,6.0,Low,3.0,Cat_3,4
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,3
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6,2
464079,Female,Yes,36,No,Doctor,14.0,Average,2.0,Cat_6,1
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,2
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7,2
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,1
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0,Cat_6,3
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2,4
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,1
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6,3
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_3,2
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6,4
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,2
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,1
459604,Female,No,21,No,Healthcare,0.0,Low,7.0,Cat_3,4
463554,Female,No,53,No,Artist,7.0,Low,1.0,Cat_6,3
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,4
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,Cat_3,3
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,Cat_3,4
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,2
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,4
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,Cat_6,2
462505,Male,Yes,40,No,Executive,0.0,Low,4.0,Cat_4,4
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,4
461255,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,4
462360,Female,Yes,62,Yes,Artist,3.0,Low,2.0,Cat_6,3
466571,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,4
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,1
465650,Female,No,32,No,Marketing,0.0,Low,4.0,Cat_6,1
464640,Female,No,28,No,Marketing,0.0,Low,5.0,Cat_4,1
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6,3
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0,Cat_6,1
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,2
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,1
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2,2
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,1
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6,3
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,Cat_6,1
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,3
467767,Female,No,23,No,Marketing,4.0,Low,4.0,Cat_6,4
465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
465857,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,2
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,1
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,Cat_7,1
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,2
460678,Female,No,31,No,Doctor,6.0,Low,2.0,Cat_3,1
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,3
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6,1
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,2
467249,Female,No,43,Yes,Marketing,1.0,Low,1.0,Cat_6,4
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_2,2
462297,Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6,2
460596,Male,No,29,No,Engineer,0.0,Low,5.0,Cat_3,1
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,4
467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0,Cat_6,2
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4,1
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,2
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,Cat_2,1
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,2
464802,Male,No,40,No,Entertainment,1.0,Low,1.0,Cat_4,1
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,1
461977,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6,3
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,Cat_6,4
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,Cat_3,2
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,1
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_3,3
466159,Female,Yes,50,Yes,Engineer,2.0,Average,3.0,Cat_6,3
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,3
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6,3
465118,Female,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,3
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,3
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,Cat_6,4
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,4
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,3
460591,Female,Yes,38,Yes,Doctor,1.0,Low,4.0,Cat_3,1
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,4
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,2
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,4
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,4
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Cat_6,1
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,4
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,1
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_6,3
459026,Male,No,29,No,Healthcare,9.0,Low,3.0,Cat_3,4
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6,1
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,3
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,1
463257,Female,No,23,No,Healthcare,3.0,Low,5.0,Cat_6,4
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,3
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,2
466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,4
460498,Male,Yes,47,No,Executive,1.0,High,2.0,Cat_3,2
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,2
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0,Cat_4,4
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6,1
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,3
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,3
461395,Male,No,21,No,Doctor,4.0,Low,3.0,Cat_2,4
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,3
463582,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,4
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,2
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,3
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6,3
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,Cat_6,3
466667,Female,No,42,No,Marketing,5.0,Low,2.0,Cat_6,4
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0,Cat_6,3
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,3
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_4,3
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,Cat_6,3
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,Cat_6,1
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0,Cat_6,3
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,Cat_2,3
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,1
460702,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,2
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,Cat_6,2
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,Cat_3,2
460804,Female,No,30,Yes,Artist,0.0,Low,5.0,Cat_2,1
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3,4
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
461342,Male,Yes,43,No,Executive,3.0,High,4.0,Cat_6,2
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,2
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,4
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3,1
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,Cat_6,3
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,4
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,4
460449,Male,No,31,No,Marketing,4.0,Low,1.0,Cat_3,4
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,2
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6,2
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,1
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4,1
461244,Female,No,41,No,Marketing,1.0,Low,1.0,Cat_6,4
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,3
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,3
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,1
462220,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_4,4
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,4
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,Cat_6,4
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,3
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,2
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,2
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4,2
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_2,3
466312,Female,No,21,No,Healthcare,0.0,Low,3.0,Cat_4,4
459697,Female,Yes,77,No,Lawyer,0.0,High,3.0,Cat_6,1
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,3
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,4
459064,Male,Yes,26,No,Executive,5.0,High,4.0,Cat_6,4
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,Cat_6,1
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_6,4
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,3
467064,Male,Yes,36,No,Doctor,0.0,Average,2.0,Cat_7,1
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,1
462251,Male,Yes,61,No,Artist,0.0,Average,2.0,Cat_6,3
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,2
463547,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,2
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,2
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,3
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,1
460661,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,4
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,3
466615,Female,No,20,No,Healthcare,3.0,Low,3.0,Cat_1,4
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,4
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,4
459690,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,1
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,1
467575,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,3
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,4
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,4
461814,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_3,1
463428,Male,Yes,28,No,Executive,1.0,High,5.0,Cat_6,1
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,Cat_6,2
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,3
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,4
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,3
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,4
465121,Female,No,32,Yes,Artist,6.0,Low,1.0,Cat_3,2
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,Cat_3,2
467342,Female,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,3
464962,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_4,2
460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,4
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0,Cat_7,1
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0,Cat_6,4
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0,Cat_6,3
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,1
461407,Female,No,32,Yes,Marketing,8.0,Low,6.0,Cat_1,1
466081,Female,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_4,3
467336,Female,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,3
462440,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,4
459389,Female,No,26,Yes,Engineer,9.0,Low,8.0,Cat_6,1
